subject,name,layer
0403 体育学,福建师范大学,前7%
0403 体育学,成都体育学院,前7%
0403 体育学,上海交通大学,前12%
0403 体育学,北京师范大学,前12%
0403 体育学,华中师范大学,前12%
0403 体育学,华南师范大学,前12%
0403 体育学,南京体育学院,前12%
0403 体育学,沈阳体育学院,前20%
0403 体育学,扬州大学,前20%
0403 体育学,清华大学,前20%
0403 体育学,苏州大学,前20%
0403 体育学,山东大学,前20%
0403 体育学,宁波大学,前20%
0403 体育学,广州体育学院,前20%
0403 体育学,山东体育学院,前20%
0403 体育学,西安体育学院,前20%
0403 体育学,云南师范大学,前30%
0403 体育学,郑州大学,前30%
0403 体育学,天津体育学院,前30%
0403 体育学,深圳大学,前30%
0403 体育学,浙江大学,前30%
0403 体育学,曲阜师范大学,前30%
0403 体育学,南京师范大学,前30%
0403 体育学,吉林体育学院,前30%
0403 体育学,陕西师范大学,前30%
0403 体育学,辽宁师范大学,前30%
0403 体育学,湖南师范大学,前30%
0403 体育学,西南大学,前30%
0403 体育学,湖北大学,前40%
0403 体育学,杭州师范大学,前40%
0403 体育学,南昌大学,前40%
0403 体育学,吉首大学,前40%
0403 体育学,浙江师范大学,前40%
0403 体育学,温州大学,前40%
0403 体育学,东北师范大学,前40%
0403 体育学,东南大学,前40%
0403 体育学,华南理工大学,前40%
0403 体育学,集美大学,前40%
0403 体育学,南通大学,前50%
0403 体育学,河南大学,前50%
0403 体育学,四川大学,前50%
0403 体育学,安徽师范大学,前50%
0403 体育学,山西师范大学,前50%
0403 体育学,哈尔滨体育学院,前50%
0403 体育学,中国地质大学（武汉）,前50%
0403 体育学,中山大学,前50%
0403 体育学,广西师范大学,前50%
0403 体育学,湖南工业大学,前50%
0403 体育学,哈尔滨师范大学,前50%
0501 中国语言文学,北京师范大学,前3%
0501 中国语言文学,北京大学,前3%
0501 中国语言文学,复旦大学,前3%
0501 中国语言文学,北京语言大学,前3%
0501 中国语言文学,南京大学,前3%
0501 中国语言文学,华东师范大学,前7%
0501 中国语言文学,四川大学,前7%
0501 中国语言文学,浙江大学,前7%
0501 中国语言文学,陕西师范大学,前7%
0501 中国语言文学,山东大学,前7%
0501 中国语言文学,中山大学,前7%
0501 中国语言文学,中国人民大学,前7%
0501 中国语言文学,武汉大学,前7%
0501 中国语言文学,福建师范大学,前12%
0501 中国语言文学,南开大学,前12%
0501 中国语言文学,暨南大学,前12%
0501 中国语言文学,上海师范大学,前12%
0501 中国语言文学,华中师范大学,前12%
0501 中国语言文学,浙江师范大学,前12%
0501 中国语言文学,江苏师范大学,前12%
0501 中国语言文学,中央民族大学,前12%
0501 中国语言文学,南京师范大学,前12%
0501 中国语言文学,湖南师范大学,前20%
0501 中国语言文学,首都师范大学,前20%
0501 中国语言文学,西南大学,前20%
0501 中国语言文学,内蒙古大学,前20%
0501 中国语言文学,上海大学,前20%
0501 中国语言文学,河南大学,前20%
0501 中国语言文学,河北大学,前20%
0501 中国语言文学,山东师范大学,前20%
0501 中国语言文学,上海外国语大学,前40%
0501 中国语言文学,云南大学,前40%
0501 中国语言文学,北京外国语大学,前40%
0501 中国语言文学,西华师范大学,前40%
0501 中国语言文学,深圳大学,前40%
0501 中国语言文学,中国海洋大学,前40%
0501 中国语言文学,青海师范大学,前40%
0501 中国语言文学,西藏大学,前40%
0501 中国语言文学,华中科技大学,前40%
0501 中国语言文学,东北师范大学,前40%
0501 中国语言文学,哈尔滨师范大学,前40%
0501 中国语言文学,贵州大学,前40%
0501 中国语言文学,中国传媒大学,前40%
0501 中国语言文学,新疆大学,前40%
0501 中国语言文学,华侨大学,前40%
0501 中国语言文学,重庆师范大学,前50%
0501 中国语言文学,闽南师范大学,前50%
0501 中国语言文学,浙江工商大学,前50%
0501 中国语言文学,南昌大学,前50%
0501 中国语言文学,曲阜师范大学,前50%
0501 中国语言文学,贵州民族大学,前50%
0501 中国语言文学,鲁东大学,前50%
0501 中国语言文学,云南师范大学,前50%
0501 中国语言文学,海南师范大学,前50%
0501 中国语言文学,湘潭大学,前50%
0501 中国语言文学,广东外语外贸大学,前50%
0501 中国语言文学,南通大学,前50%
0501 中国语言文学,广西民族大学,前50%
0501 中国语言文学,内蒙古民族大学,前50%
0501 中国语言文学,云南民族大学,前50%
0501 中国语言文学,浙江财经大学,前50%
0501 中国语言文学,浙江工业大学,前50%
0501 中国语言文学,绍兴文理学院,前50%
0501 中国语言文学,山西大学,前50%
0502 外国语言文学,北京外国语大学,前3%
0502 外国语言文学,上海外国语大学,前3%
0502 外国语言文学,广东外语外贸大学,前3%
0502 外国语言文学,北京大学,前3%
0502 外国语言文学,浙江大学,前3%
0502 外国语言文学,上海交通大学,前3%
0502 外国语言文学,南京大学,前3%
0502 外国语言文学,延边大学,前7%
0502 外国语言文学,湖南师范大学,前7%
0502 外国语言文学,北京航空航天大学,前7%
0502 外国语言文学,四川外国语大学,前7%
0502 外国语言文学,杭州师范大学,前7%
0502 外国语言文学,复旦大学,前7%
0502 外国语言文学,黑龙江大学,前7%
0502 外国语言文学,南京师范大学,前7%
0502 外国语言文学,同济大学,前7%
0502 外国语言文学,山东大学,前12%
0502 外国语言文学,华中师范大学,前12%
0502 外国语言文学,厦门大学,前12%
0502 外国语言文学,北京师范大学,前12%
0502 外国语言文学,华东师范大学,前12%
0502 外国语言文学,西安外国语大学,前12%
0502 外国语言文学,中山大学,前12%
0502 外国语言文学,北京第二外国语学院,前12%
0502 外国语言文学,四川大学,前12%
0502 外国语言文学,北京语言大学,前12%
0502 外国语言文学,大连外国语大学,前12%
0502 外国语言文学,南开大学,前12%
0502 外国语言文学,哈尔滨师范大学,前20%
0502 外国语言文学,吉林大学,前20%
0502 外国语言文学,苏州大学,前20%
0502 外国语言文学,中国人民大学,前20%
0502 外国语言文学,北京理工大学,前20%
0502 外国语言文学,对外经济贸易大学,前20%
0502 外国语言文学,湖南大学,前20%
0502 外国语言文学,宁夏大学,前20%
0502 外国语言文学,陕西师范大学,前20%
0502 外国语言文学,西南大学,前20%
0502 外国语言文学,清华大学,前20%
0502 外国语言文学,上海大学,前20%
0502 外国语言文学,扬州大学,前20%
0502 外国语言文学,华中科技大学,前20%
0502 外国语言文学,华南师范大学,前20%
0502 外国语言文学,宁波大学,前20%
0502 外国语言文学,东北师范大学,前20%
0502 外国语言文学,中国海洋大学,前20%
0502 外国语言文学,东南大学,前20%
0502 外国语言文学,南京邮电大学,前20%
0502 外国语言文学,华南理工大学,前30%
0502 外国语言文学,南京理工大学,前30%
0502 外国语言文学,江苏师范大学,前30%
0502 外国语言文学,武汉大学,前30%
0502 外国语言文学,西安交通大学,前30%
0502 外国语言文学,河南大学,前30%
0502 外国语言文学,浙江师范大学,前30%
0502 外国语言文学,浙江工商大学,前30%
0502 外国语言文学,郑州大学,前30%
0502 外国语言文学,暨南大学,前30%
0502 外国语言文学,赣南师范大学,前30%
0502 外国语言文学,深圳大学,前30%
0502 外国语言文学,哈尔滨工业大学,前30%
0502 外国语言文学,北京科技大学,前30%
0502 外国语言文学,天津外国语大学,前30%
0502 外国语言文学,浙江财经大学,前30%
0502 外国语言文学,中南大学,前30%
0502 外国语言文学,西南交通大学,前30%
0502 外国语言文学,大连理工大学,前30%
0502 外国语言文学,电子科技大学,前30%
0502 外国语言文学,福建师范大学,前30%
0502 外国语言文学,广西大学,前30%
0502 外国语言文学,江西师范大学,前30%
0502 外国语言文学,重庆大学,前30%
0502 外国语言文学,中央民族大学,前30%
0502 外国语言文学,中国政法大学,前40%
0502 外国语言文学,中国人民解放军战略支援部队信息工程大学,前40%
0502 外国语言文学,首都师范大学,前40%
0502 外国语言文学,天津理工大学,前40%
0502 外国语言文学,中南财经政法大学,前40%
0502 外国语言文学,曲阜师范大学,前40%
0502 外国语言文学,上海财经大学,前40%
0502 外国语言文学,上海师范大学,前40%
0502 外国语言文学,河南师范大学,前40%
0502 外国语言文学,中国人民解放军国防科技大学,前40%
0502 外国语言文学,华侨大学,前40%
0502 外国语言文学,北京邮电大学,前40%
0502 外国语言文学,云南师范大学,前40%
0502 外国语言文学,湖南科技大学,前40%
0502 外国语言文学,燕山大学,前40%
0502 外国语言文学,贵州大学,前40%
0502 外国语言文学,华东政法大学,前40%
0502 外国语言文学,南京财经大学,前40%
0502 外国语言文学,山东财经大学,前40%
0502 外国语言文学,汕头大学,前40%
0502 外国语言文学,广西民族大学,前40%
0502 外国语言文学,大连海事大学,前40%
0502 外国语言文学,湖北大学,前40%
0502 外国语言文学,山东师范大学,前40%
0502 外国语言文学,长春师范大学,前50%
0502 外国语言文学,昆明理工大学,前50%
0502 外国语言文学,南京航空航天大学,前50%
0502 外国语言文学,青岛大学,前50%
0502 外国语言文学,上海理工大学,前50%
0502 外国语言文学,安徽大学,前50%
0502 外国语言文学,河北师范大学,前50%
0502 外国语言文学,湘潭大学,前50%
0502 外国语言文学,鲁东大学,前50%
0502 外国语言文学,天津师范大学,前50%
0502 外国语言文学,浙江理工大学,前50%
0502 外国语言文学,广西师范大学,前50%
0502 外国语言文学,中国传媒大学,前50%
0502 外国语言文学,华东理工大学,前50%
0502 外国语言文学,江南大学,前50%
0502 外国语言文学,青岛科技大学,前50%
0502 外国语言文学,江苏科技大学,前50%
0502 外国语言文学,云南大学,前50%
0502 外国语言文学,东北大学,前50%
0502 外国语言文学,广东财经大学,前50%
0502 外国语言文学,青海师范大学,前50%
0502 外国语言文学,上海对外经贸大学,前50%
0502 外国语言文学,海南大学,前50%
0502 外国语言文学,南京信息工程大学,前50%
0503 新闻传播学,中国传媒大学,前3%
0503 新闻传播学,中国人民大学,前3%
0503 新闻传播学,复旦大学,前3%
0503 新闻传播学,暨南大学,前7%
0503 新闻传播学,上海交通大学,前7%
0503 新闻传播学,北京大学,前7%
0503 新闻传播学,清华大学,前7%
0503 新闻传播学,武汉大学,前7%
0503 新闻传播学,华中科技大学,前12%
0503 新闻传播学,浙江大学,前12%
0503 新闻传播学,南京大学,前12%
0503 新闻传播学,南京师范大学,前12%
0503 新闻传播学,北京师范大学,前12%
0503 新闻传播学,华南理工大学,前12%
0503 新闻传播学,山东大学,前20%
0503 新闻传播学,深圳大学,前20%
0503 新闻传播学,厦门大学,前20%
0503 新闻传播学,华东师范大学,前20%
0503 新闻传播学,西安交通大学,前20%
0503 新闻传播学,四川大学,前20%
0503 新闻传播学,重庆大学,前20%
0503 新闻传播学,郑州大学,前20%
0503 新闻传播学,苏州大学,前20%
0503 新闻传播学,华中师范大学,前20%
0503 新闻传播学,上海大学,前30%
0503 新闻传播学,湖南大学,前30%
0503 新闻传播学,中山大学,前30%
0503 新闻传播学,河北大学,前30%
0503 新闻传播学,广东外语外贸大学,前30%
0503 新闻传播学,湖南师范大学,前30%
0503 新闻传播学,华南师范大学,前50%
0601 考古学,北京大学,前2名
0601 考古学,四川大学,前2名
0601 考古学,西北大学,前3名
0601 考古学,山东大学,前12%
0601 考古学,吉林大学,前20%
0601 考古学,复旦大学,前20%
0601 考古学,郑州大学,前20%
0601 考古学,中国人民大学,前30%
0601 考古学,武汉大学,前30%
0601 考古学,中山大学,前30%
0601 考古学,浙江大学,前30%
0601 考古学,山西大学,前40%
0601 考古学,首都师范大学,前40%
0601 考古学,南京大学,前40%
0601 考古学,南开大学,前40%
0601 考古学,兰州大学,前50%
0601 考古学,北京师范大学,前50%
0601 考古学,安徽大学,前50%
0601 考古学,河南大学,前50%
0602 中国史,北京大学,前3%
0602 中国史,复旦大学,前3%
0602 中国史,北京师范大学,前3%
0602 中国史,中国人民大学,前7%
0602 中国史,武汉大学,前7%
0602 中国史,南开大学,前7%
0602 中国史,厦门大学,前7%
0602 中国史,南京大学,前7%
0602 中国史,河南大学,前12%
0602 中国史,中山大学,前12%
0602 中国史,四川大学,前12%
0602 中国史,西北大学,前12%
0602 中国史,陕西师范大学,前12%
0602 中国史,清华大学,前12%
0602 中国史,华中师范大学,前20%
0602 中国史,山东大学,前20%
0602 中国史,浙江大学,前20%
0602 中国史,云南大学,前20%
0602 中国史,湖南大学,前20%
0602 中国史,西南大学,前20%
0602 中国史,山西大学,前20%
0602 中国史,吉林大学,前20%
0602 中国史,西北师范大学,前20%
0602 中国史,湖南师范大学,前20%
0602 中国史,首都师范大学,前30%
0602 中国史,河北师范大学,前30%
0602 中国史,兰州大学,前30%
0602 中国史,苏州大学,前30%
0602 中国史,华东师范大学,前30%
